1.0,30.0,1.0,9.0,1.0,1.0,4.0,False,False,False
0.0,32.0,1.0,11.0,1.0,1.0,3.0,False,False,False
0.0,22.0,1.0,10.0,0.0,1.0,2.0,False,False,False
0.0,32.0,1.0,8.0,0.0,0.0,3.0,False,False,False
1.0,26.0,1.0,13.0,1.0,1.0,4.0,False,False,False
1.0,25.0,1.0,11.0,1.0,1.0,3.0,False,False,False
1.0,33.0,0.0,8.0,1.0,0.0,2.0,False,False,False
1.0,24.0,1.0,11.0,1.0,1.0,4.0,False,False,False
1.0,24.0,1.0,11.0,0.09173114918658598,0.0,4.0,False,False,False
0.0,26.0,1.0,2.0,0.0,0.0,1.0,False,False,False
0.0,38.0,1.0,8.0,0.0,1.0,3.0,False,False,False
0.0,28.0,1.0,13.0,1.0,1.0,2.0,False,False,False
0.0,22.0,1.0,5.0,0.0,0.0,3.0,False,False,False
1.0,35.0,0.0,13.0,1.0,1.0,3.0,False,False,False
0.0,34.0,1.0,10.0,1.0,0.0,2.0,False,False,False
0.0,35.0,1.0,13.0,1.0,0.0,4.0,False,False,False
0.0,28.0,1.0,9.0,0.0,0.0,2.0,False,False,False
1.0,39.0,0.0,9.0,1.0,1.0,4.0,False,False,False
0.0,29.0,1.0,12.0,1.0,0.0,3.0,False,False,False
1.0,29.0,0.0,7.0,1.0,1.0,5.0,False,False,False
1.0,36.0,1.0,9.0,1.0,0.0,3.0,False,False,False
1.0,26.0,1.0,3.3973559262459423,0.0,1.0,3.0,False,False,False
0.0,30.0,1.0,4.0,0.0,0.0,2.0,False,False,False
0.0,22.0,1.0,8.0,1.0,1.0,2.0,False,False,False
0.0,35.0,1.0,10.0,1.0,1.0,1.0,False,False,False
0.0,31.0,1.0,8.0,0.0,0.0,2.0,False,False,False
0.0,25.0,1.0,9.0,0.0,0.0,1.0,False,False,False
0.0,21.0,1.0,12.0,0.0,0.0,2.0,False,False,False
0.0,21.0,1.0,7.0,1.0,0.0,3.0,False,False,False
1.0,36.0,0.0,10.0,1.0,1.0,3.0,False,False,False
0.0,20.0,0.0,12.0,1.0,1.0,5.0,False,False,False
1.0,31.0,0.0,12.0,1.0,1.0,5.0,False,False,False
1.0,29.0,0.0,11.0,1.0,1.0,2.0,False,False,False
1.0,40.0,0.0,8.0,1.0,1.0,3.0,False,False,False
0.0,27.0,0.0,11.0,0.0,0.0,3.0,False,False,False
0.0,28.0,1.0,5.0,0.0,0.0,3.0,False,False,False
0.0,28.0,1.0,11.0,0.0,1.0,2.0,False,False,False
0.0,22.0,1.0,12.0,0.0,1.0,4.0,False,False,False
1.0,36.0,0.0,3.0,0.0,1.0,3.3255761518396536,False,False,False
0.0,23.0,0.0,11.0,0.0,0.0,1.0,False,False,False
1.0,37.0,0.0,9.0,1.0,1.0,3.0,False,False,False
1.0,28.0,0.0,13.0,0.0,1.0,3.0,False,False,False
1.0,28.0,1.0,8.0,1.0,1.0,1.0,False,False,False
1.0,31.0,1.0,11.0,1.0,1.0,3.0,False,False,False
0.0,23.0,0.0,8.0,1.0,0.0,2.0,False,False,False
1.0,38.0,0.0,11.0,1.0,1.0,4.0,False,False,False
1.0,27.0,1.0,5.0,1.0,0.0,2.1850623769268314,False,False,False
1.0,28.0,1.0,10.0,1.0,1.0,2.0,False,False,False
1.0,26.0,1.0,6.0,1.0,1.0,2.067867368955373,False,False,False
0.0,28.0,0.0,4.0,0.0,1.0,3.0,False,False,False
1.0,18.176721640440686,1.0,11.0,0.0,1.0,2.0,False,False,False
0.0,30.0,1.0,8.0,0.0,0.0,3.0,False,False,False
0.0,22.0,0.0,5.0,0.0,0.0,2.0,False,False,False
0.0,28.0,1.0,12.0,1.0,1.0,2.0,False,False,False
0.0,22.0,1.0,7.0,0.0,1.0,3.0,False,False,False
0.0,20.0,0.0,11.0,0.0,0.0,4.0,False,False,False
0.0,33.0,1.0,9.0,0.0,1.0,2.0,False,False,False
0.0,27.0,0.0,5.0,1.0,1.0,4.0,False,False,False
1.0,35.0,0.0,9.0,1.0,1.0,5.0,False,False,False
0.0,39.0,1.0,10.0,1.0,1.0,2.0,False,False,False
1.0,31.0,0.0,7.0,1.0,1.0,3.0,False,False,False
1.0,25.0,0.0,11.0,1.0,1.0,4.0,False,False,False
1.0,33.0,1.0,6.0,1.0,1.0,4.0,False,False,False
1.0,35.0,1.0,6.0,0.0,0.0,4.300784279622045,False,False,False
1.0,31.0,0.0,10.0,1.0,1.0,3.0,False,False,False
1.0,37.0,1.0,11.0,1.0,1.0,4.0,False,False,False
0.0,36.0,1.0,12.0,1.0,1.0,3.0,False,False,False
1.0,34.0,0.0,9.0,1.0,1.0,4.0,False,False,False
1.0,28.0,1.0,8.0,1.0,0.0,2.0,False,False,False
1.0,26.0,1.0,11.0,0.0,0.0,2.0,False,False,False
0.0,27.0,1.0,6.0,1.0,0.0,2.0,False,False,False
0.0,23.0,0.0,9.0,0.0,0.0,3.0,False,False,False
0.0,24.0,1.0,1.0,1.0,1.0,2.0,False,False,False
1.0,25.0,0.0,10.0,1.0,1.0,2.0,False,False,False
1.0,31.0,0.0,13.0,1.0,1.0,4.0,False,False,False
0.0,28.0,0.0,12.0,1.0,1.0,3.0,False,False,False
1.0,40.0,1.0,6.0,1.0,1.0,3.0,False,False,False
0.0,29.0,1.0,13.0,1.0,0.0,3.0,False,False,False
1.0,32.0,1.0,9.0,1.0,1.0,3.0,False,False,False
0.0,24.0,0.0,9.0,1.0,1.0,5.0,False,False,False
0.0,26.0,0.0,8.0,0.0,0.0,2.0,False,False,False
1.0,34.0,1.0,13.0,1.0,1.0,3.0,False,False,False
1.0,27.0,1.0,10.0,1.0,0.0,2.0,False,False,False
1.0,30.0,1.0,9.0,0.0,0.0,3.0,False,False,False
0.0,32.0,1.0,9.0,1.0,1.0,2.0,False,False,False
0.0,20.0,1.0,8.0,0.0,0.0,1.0,False,False,False
0.0,39.0,0.0,10.0,1.0,1.0,3.0,False,False,False
0.0,38.0,0.0,8.0,0.0,1.0,3.0,False,False,False
1.0,30.0,1.0,6.0,1.0,0.0,3.0,False,False,False
0.0,24.0,1.0,9.0,0.0,1.0,2.0,False,False,False
0.0,22.0,1.0,9.0,0.0,0.0,2.0,False,False,False
1.0,23.0,0.0,11.0,0.0,0.0,4.0,False,False,False
0.0,23.0,1.0,9.0,0.0,0.0,2.0,False,False,False
0.0,26.0,0.0,9.0,1.0,1.0,4.0,False,False,False
0.0,35.0,1.0,3.0,1.0,1.0,5.0,False,False,False
0.0,31.0,0.0,4.0,0.0,1.0,4.0,False,False,False
1.0,29.0,1.0,11.0,1.0,0.0,3.0,False,False,False
0.0,20.0,0.0,10.0,0.0,1.0,5.0,False,False,False
1.0,32.0,0.0,11.0,1.0,1.0,3.0,False,False,False
0.0,27.0,1.0,4.0,0.0,0.0,2.0,False,False,False
0.0,21.0,1.0,7.0,0.0,0.0,3.0,False,False,False
1.0,27.0,1.0,11.0,1.0,1.0,2.0,False,False,False
1.0,27.0,1.0,9.0,0.0,0.0,4.0,False,False,False
0.0,27.0,1.0,6.0,0.0,0.0,2.0,False,False,False
0.0,24.0,1.0,8.0,0.0,0.0,1.0,False,False,False
1.0,27.0,1.0,11.0,1.0,1.0,3.0,False,False,False
1.0,31.0,1.0,9.0,1.0,1.0,3.0,False,False,False
0.0,31.0,1.0,8.0,1.0,1.0,2.0,False,False,False
0.0,18.0,1.0,9.0,0.0,1.0,3.0,False,False,False
0.0,36.0,0.0,11.0,1.0,1.0,3.0,False,False,False
0.0,30.0,1.0,6.0,0.0,0.0,3.0,False,False,False
1.0,30.0,1.0,9.0,1.0,1.0,3.0,False,False,False
0.0,26.0,0.0,6.0,0.0,1.0,1.0,False,False,False
1.0,28.0,1.0,11.0,1.0,1.0,2.0,False,False,False
1.0,22.0,1.0,12.0,1.0,1.0,2.0,False,False,False
1.0,36.0,0.0,9.0,1.0,0.0,4.0,False,False,False
1.0,36.0,0.3677326318004225,6.0,1.0,0.0,4.0,False,False,False
1.0,27.0,1.0,11.0,1.0,1.0,3.0,False,False,False
1.0,27.0,1.0,11.0,1.0,1.0,2.0,False,False,False
0.0,24.0,1.0,2.0,0.0,0.0,1.0,False,False,False
1.0,33.0,1.0,5.0,0.7988725977800842,1.0,4.0,False,False,False
1.0,29.0,0.0,8.0,1.0,0.5231045574285311,5.0,False,False,False
1.0,38.0,0.0,10.22661802082564,1.0,0.0,4.0,False,False,False
1.0,38.0,1.0,10.0,1.0,1.0,3.0,False,False,False
1.0,27.0,0.0,12.0,1.0,1.0,3.0,False,False,False
1.0,26.0,1.0,11.0,1.0,1.0,3.0,False,False,False
1.0,28.0,1.0,10.0,0.0,1.0,4.0,False,False,False
1.0,32.0,0.0,10.0,1.0,1.0,4.0,False,False,False
1.0,39.0,0.0,9.0,1.0,1.0,5.0,False,False,False
1.0,38.0,1.0,9.0,1.0,1.0,3.0,False,False,False
0.0,24.0,1.0,8.0,0.0,1.0,2.0,False,False,False
0.0,24.0,1.0,3.0,0.0,0.0,2.0,False,False,False
0.0,32.0,0.0,10.0,1.0,1.0,4.0,False,False,False
0.0,30.0,1.0,6.0,0.0,0.0,3.0,False,False,False
1.0,24.0,0.5837227857742715,11.0,1.0,1.0,2.0,False,False,False
0.0,38.0,1.0,8.0,0.0,1.0,2.0,False,False,False
1.0,34.0,0.0,7.0,1.0,0.0,3.0,False,False,False
0.0,31.0,0.0,11.0,1.0,0.0,5.0,False,False,False
1.0,34.0,1.0,9.0,1.0,1.0,4.0,False,False,False
1.0,29.0,0.0,10.0,0.0,1.0,2.0,False,False,False
0.0,31.0,1.0,8.0,0.0,0.0,3.0,False,False,False
0.0,21.0,1.0,2.0,0.0,0.0,2.0,False,False,False
0.0,25.0,1.0,13.0,0.0,0.0,3.0,False,False,False
1.0,20.0,1.0,12.0,1.0,1.0,4.0,False,False,False
1.0,28.0,1.0,8.0,0.0,1.0,2.0,False,False,False
0.0,24.0,1.0,10.0,0.0,0.0,2.0,False,False,False
1.0,26.0,1.0,9.0,1.0,1.0,3.0,False,False,False
1.0,23.0,1.0,7.471199536471664,1.0,0.0,3.0,False,False,False
0.0,26.0,1.0,8.0,1.0,1.0,3.0,False,False,False
0.0,28.0,1.0,6.0,1.0,0.0,1.0,False,False,False
0.0,20.0,0.0,12.0,1.0,1.0,5.0,False,False,False
0.0,27.0,1.0,11.0,0.0,1.0,1.0,False,False,False
0.0,24.0,1.0,11.0,1.0,1.0,3.0,False,False,False
0.0,25.0,0.0,9.0,1.0,0.0,4.0,False,False,False
0.0,24.0,1.0,9.0,1.0,0.0,4.0,False,False,False
0.0,22.0,1.0,13.0,1.0,0.0,1.0,False,False,False
1.0,39.0,1.0,11.0,1.0,1.0,3.0,False,False,False
0.0,38.0,0.0,7.0,1.0,0.0,2.0,False,False,False
0.0,27.0,0.0,12.0,0.0,1.0,3.0,False,False,False
0.0,23.0,1.0,10.0,0.0,0.0,4.0,False,False,False
0.0,26.0,1.0,9.0,0.0,0.0,3.0,False,False,False
1.0,33.0,0.0,12.0,1.0,1.0,4.0,False,False,False
1.0,30.0,0.0,8.0,1.0,1.0,2.0,False,False,False
1.0,20.0,1.0,10.0,0.0,0.08084549081345416,4.0,False,False,False
1.0,27.0,0.0,10.0,1.0,1.0,5.0,False,False,False
0.0,31.0,1.0,7.0,1.0,1.0,1.0,False,False,False
0.0,20.0,1.0,8.0,0.0,1.0,3.0,False,False,False
1.0,28.0,0.0,10.0,0.0,0.0,2.0,False,False,False
1.0,20.0,0.8916184025182735,12.0,0.0,1.0,2.0,False,False,False
1.0,40.0,1.0,9.0,1.0,1.0,5.0,False,False,False
1.0,28.0,0.0,13.0,1.0,1.0,4.0,False,False,False
1.0,34.0,1.0,5.0,1.0,1.0,4.0,False,False,False
1.0,30.0,0.0,10.0,1.0,1.0,4.0,False,False,False
1.0,27.0,1.0,11.0,1.0,1.0,2.0,False,False,False
1.0,31.0,0.0,12.0,0.34899946746470323,1.0,2.0,False,False,False
0.0,35.0,0.0,8.0,0.0,1.0,3.0,False,False,False
0.0,24.0,1.0,10.0,0.0,1.0,2.0,False,False,False
0.0,23.0,1.0,12.0,0.0,0.0,4.0,False,False,False
1.0,29.0,0.0,10.0,1.0,1.0,5.0,False,False,False
0.0,31.0,0.0,5.0,0.0,1.0,2.0,False,False,False
0.0,31.0,1.0,6.0,0.0,1.0,2.0,False,False,False
1.0,32.0,1.0,6.0,1.0,0.0,3.0,False,False,False
0.0,29.0,1.0,9.0,0.0,0.0,2.0,False,False,False
1.0,28.0,0.40333270341774285,5.0,0.0,0.0,3.0,False,False,False
0.0,26.0,1.0,9.0,1.0,0.0,3.0,False,False,False
1.0,30.0,1.0,7.0,1.0,1.0,4.0,False,False,False
0.0,21.0,1.0,9.0,0.0,0.0,1.0,False,False,False
1.0,39.0,0.0,11.0,1.0,1.0,4.0,False,False,False
0.0,26.0,1.0,9.0,1.0,0.0,2.0,False,False,False
1.0,22.0,1.0,13.0,0.0,1.0,4.068590246088324,False,False,False
1.0,29.0,1.0,11.0,1.0,1.0,5.0,False,False,False
1.0,27.0,0.0,8.0,1.0,1.0,5.0,False,False,False
0.0,31.0,1.0,9.0,0.0,0.0,4.0,False,False,False
1.0,25.0,1.0,10.0,1.0,1.0,4.0,False,False,False
1.0,31.0,0.0,9.0,0.0,0.0,3.0,False,False,False
0.0,27.0,1.0,7.0,1.0,0.0,2.0,False,False,False
1.0,27.0,0.0,7.0,0.0,1.0,4.0,False,False,False
0.0,28.0,1.0,11.0,1.0,0.0,4.0,False,False,False
1.0,30.0,0.0,8.0,1.0,1.0,5.0,False,False,False
1.0,24.0,1.0,9.0,1.0,0.0,5.0,False,False,False
0.0,30.0,0.0,8.0,1.0,0.0,3.0,False,False,False
0.0,33.0,1.0,9.0,1.0,0.0,4.0,False,False,False
0.0,28.0,1.0,9.0,1.0,1.0,5.0,False,False,False
1.0,28.0,0.0,12.0,1.0,1.0,4.0,False,False,False
1.0,35.0,0.0,13.0,1.0,1.0,3.0,False,False,False
0.0,29.0,1.0,9.0,0.0,0.0,4.0,False,False,False
1.0,25.0,0.3089580947826268,7.0,0.0,1.0,3.0,False,False,False
1.0,29.0,1.0,10.0,1.0,1.0,4.0,False,False,False
1.0,37.0,1.0,8.0,0.6698608366738558,1.0,4.0,False,False,False
1.0,27.0,0.0,10.0,1.0,1.0,4.0,False,False,False
1.0,31.0,0.0,2.0,1.0,0.0,3.0,False,False,False
0.0,31.0,1.0,6.0,0.0,1.0,1.0,False,False,False
1.0,37.0,1.0,10.96265466666887,0.0,0.0,3.0,False,False,False
1.0,31.0,0.0,7.0,1.0,0.0,3.0,False,False,False
0.0,32.0,0.0,9.0,1.0,1.0,4.0,False,False,False
0.0,27.0,1.0,9.0,0.0,1.0,2.0,False,False,False
0.0,29.0,1.0,8.0,0.0,1.0,4.0,False,False,False
1.0,31.0,1.0,6.0,1.0,1.0,3.0,False,False,False
0.0,27.0,0.0,9.0,0.0,1.0,3.0,False,False,False
1.0,34.0,1.0,10.0,1.0,1.0,4.0,False,False,False
1.0,22.0,1.0,12.0,0.0,0.0,3.0,False,False,False
1.0,39.0,1.0,12.0,1.0,1.0,4.0,False,False,False
1.0,39.0,1.0,11.0,1.0,0.0,3.0,False,False,False
1.0,32.0,1.0,10.0,1.0,0.0,2.0,False,False,False
0.0,26.0,1.0,10.0,1.0,0.0,2.0,False,False,False
1.0,18.0,0.19779880397365102,12.0,0.802201196026349,1.0,4.0,False,False,False
0.0,22.0,1.0,9.0,0.0,1.0,2.0,False,False,False
1.0,34.0,1.0,11.0,1.0,1.0,3.0,False,False,False
0.0,21.0,1.0,11.0,0.0,0.0,2.0,False,False,False
1.0,27.0,0.0,13.0,0.0,0.44998646206991666,2.0,False,False,False
1.0,30.0,0.0,12.0,0.0,1.0,3.0,False,False,False
1.0,31.0,1.0,3.0,0.4388915974512595,0.0,3.0,False,False,False
1.0,26.0,1.0,9.0,1.0,1.0,3.0,False,False,False
0.0,31.0,1.0,9.0,1.0,0.0,1.0,False,False,False
0.0,21.0,0.0,6.0,0.0,0.0,2.0,False,False,False
1.0,37.0,1.0,6.0,1.0,0.0,2.9213539251535425,False,False,False
0.0,25.0,1.0,5.0,0.0,0.0,2.0,False,False,False
1.0,30.0,0.0,13.0,1.0,1.0,4.0,False,False,False
1.0,23.0,1.0,7.0,1.0,1.0,3.0,False,False,False
0.0,27.0,1.0,4.0,0.0,1.0,2.0,False,False,False
0.0,24.0,0.0,13.0,0.0,0.0,2.0,False,False,False
0.0,37.0,1.0,4.0,0.0,0.0,2.0,False,False,False
1.0,40.0,0.0,12.0,1.0,1.0,4.0995610469065715,False,False,False
0.0,31.0,1.0,9.0,1.0,1.0,3.0,False,False,False
0.0,37.0,1.0,1.0,0.0,0.0,3.0,False,False,False
1.0,32.0,1.0,8.0,1.0,0.0,2.0,False,False,False
1.0,20.0,1.0,13.0,1.0,0.0,2.0,False,False,False
0.0,28.0,1.0,13.0,1.0,1.0,1.0,False,False,False
1.0,21.0,0.0,9.0,1.0,0.2050948835928006,5.0,False,False,False
1.0,27.0,1.0,10.0,0.0,0.0,3.0,False,False,False
1.0,18.94970336864889,0.0,10.0,0.050296631351110954,0.0,4.0,False,False,False
0.0,33.0,1.0,5.0,0.0,1.0,2.0,False,False,False
0.0,25.0,1.0,6.0,0.0,0.0,1.0,False,False,False
1.0,32.0,0.0,11.0,1.0,1.0,3.0,False,False,False
1.0,35.0,1.0,11.0,1.0,0.0,2.0,False,False,False
0.0,31.0,1.0,6.0,1.0,0.0,3.0,False,False,False
1.0,32.0,0.0,12.0,1.0,1.0,4.0,False,False,False
0.0,33.0,1.0,11.0,1.0,0.0,3.0,False,False,False
1.0,37.0,0.0,10.0,1.0,1.0,5.0,False,False,False
1.0,36.0,0.0,10.0,1.0,1.0,5.0,False,False,False
0.0,28.0,1.0,2.0,0.0,0.0,3.0,False,False,False
1.0,30.0,1.0,12.0,1.0,1.0,3.0,False,False,False
1.0,27.0,1.0,9.0,1.0,1.0,4.0,False,False,False
0.0,23.0,1.0,11.0,0.0,1.0,1.0,False,False,False
1.0,26.0,1.0,9.0,1.0,0.0,4.0,False,False,False
1.0,30.0,1.0,7.0,0.0,1.0,4.0,False,False,False
0.0,26.0,0.0,5.0,0.0,1.0,2.0,False,False,False
1.0,22.0,1.0,8.0,0.0,0.0,2.0,False,False,False
1.0,26.0,1.0,11.0,1.0,1.0,4.0,False,False,False
1.0,36.0,0.0,9.0,1.0,1.0,5.0,False,False,False
0.0,33.0,1.0,8.0,0.0,0.0,4.0,False,False,False
0.0,23.0,1.0,7.0,0.0,0.0,2.0,False,False,False
0.0,34.0,1.0,9.0,1.0,1.0,3.0,False,False,False
1.0,21.0,1.0,10.0,1.0,0.0,4.0,False,False,False
1.0,28.0,1.0,11.0,1.0,1.0,3.0,False,False,False
0.0,30.0,0.0,12.0,0.0,1.0,1.0,False,False,False
1.0,31.0,0.0,10.0,0.0,1.0,5.0,False,False,False
0.0,24.0,1.0,7.0,0.0,0.0,1.0,False,False,False
0.0,32.0,0.0,8.0,1.0,0.0,4.0,False,False,False
0.0,21.0,0.0,9.0,1.0,0.0,3.0,False,False,False
1.0,30.0,1.0,6.0,0.0,0.0,3.0,False,False,False
1.0,25.0,0.0,9.0,1.0,1.0,5.0,False,False,False
